Times in microseconds
tLoadWM  tProWM  tList tLoad   tCalc tSave
20429 	 4165 	 1549 	 18046 	 353 	 18564
20429 	 4165 	 1549 	 15973 	 346 	 16436
20429 	 4165 	 1549 	 14088 	 353 	 13158
20429 	 4165 	 1549 	 15939 	 384 	 22904
20429 	 4165 	 1549 	 17135 	 370 	 14888
20429 	 4165 	 1549 	 9517 	 347 	 9872
20429 	 4165 	 1549 	 15335 	 371 	 15978
20429 	 4165 	 1549 	 13597 	 516 	 13756
20429 	 4165 	 1549 	 22301 	 354 	 18200
20429 	 4165 	 1549 	 17360 	 422 	 14678
20429 	 4165 	 1549 	 17655 	 355 	 17439
20429 	 4165 	 1549 	 18736 	 469 	 17293
20429 	 4165 	 1549 	 14527 	 353 	 14997
20429 	 4165 	 1549 	 17351 	 370 	 17829
20429 	 4165 	 1549 	 14394 	 347 	 15064
20429 	 4165 	 1549 	 15905 	 364 	 15411
20429 	 4165 	 1549 	 11877 	 399 	 12196
20429 	 4165 	 1549 	 11487 	 346 	 10806
20429 	 4165 	 1549 	 20345 	 364 	 22143
20429 	 4165 	 1549 	 14056 	 353 	 16032
20429 	 4165 	 1549 	 14341 	 364 	 13117
20429 	 4165 	 1549 	 16680 	 463 	 16401
20429 	 4165 	 1549 	 13380 	 389 	 14310
20429 	 4165 	 1549 	 17201 	 373 	 17471
20429 	 4165 	 1549 	 18718 	 397 	 17960
20429 	 4165 	 1549 	 17225 	 610 	 15548
20429 	 4165 	 1549 	 11275 	 432 	 11437
20429 	 4165 	 1549 	 15543 	 370 	 16006
20429 	 4165 	 1549 	 14563 	 373 	 13161
20429 	 4165 	 1549 	 16064 	 374 	 13918
20429 	 4165 	 1549 	 9563 	 346 	 9877
20429 	 4165 	 1549 	 12923 	 391 	 13424
20429 	 4165 	 1549 	 16821 	 346 	 16840
20429 	 4165 	 1549 	 15031 	 396 	 15147
20429 	 4165 	 1549 	 12507 	 347 	 12919
20429 	 4165 	 1549 	 13144 	 434 	 13210
20429 	 4165 	 1549 	 18948 	 391 	 19096
20429 	 4165 	 1549 	 17126 	 386 	 17324
20429 	 4165 	 1549 	 15848 	 373 	 15829
20429 	 4165 	 1549 	 11306 	 345 	 10612
20429 	 4165 	 1549 	 17005 	 373 	 17793
20429 	 4165 	 1549 	 11916 	 352 	 11774
20429 	 4165 	 1549 	 10580 	 411 	 10775
20429 	 4165 	 1549 	 11834 	 403 	 11536
20429 	 4165 	 1549 	 9576 	 353 	 8539
20429 	 4165 	 1549 	 15585 	 380 	 14945
20429 	 4165 	 1549 	 11909 	 381 	 13000
20429 	 4165 	 1549 	 11752 	 647 	 12132
20429 	 4165 	 1549 	 18322 	 346 	 17367
20429 	 4165 	 1549 	 13424 	 460 	 13571
20429 	 4165 	 1549 	 14629 	 347 	 15089
20429 	 4165 	 1549 	 14716 	 382 	 14613
20429 	 4165 	 1549 	 10476 	 375 	 11206
20429 	 4165 	 1549 	 11603 	 364 	 11479
20429 	 4165 	 1549 	 8755 	 365 	 7619
20429 	 4165 	 1549 	 12552 	 346 	 13120
20429 	 4165 	 1549 	 14123 	 346 	 13696
20429 	 4165 	 1549 	 9568 	 466 	 9687
20429 	 4165 	 1549 	 12905 	 391 	 11648
20429 	 4165 	 1549 	 15689 	 392 	 15667
20429 	 4165 	 1549 	 17363 	 388 	 17596
20429 	 4165 	 1549 	 12889 	 346 	 13232
20429 	 4165 	 1549 	 3693 	 220 	 6225
20429 	 4165 	 1549 	 8477 	 345 	 8268
20429 	 4165 	 1549 	 13977 	 345 	 14112
20429 	 4165 	 1549 	 11780 	 342 	 10852
20429 	 4165 	 1549 	 13166 	 562 	 12622
20429 	 4165 	 1549 	 13632 	 346 	 13768
20429 	 4165 	 1549 	 15970 	 399 	 15891
20429 	 4165 	 1549 	 7710 	 371 	 7776
20429 	 4165 	 1549 	 13492 	 364 	 13144
20429 	 4165 	 1549 	 16110 	 345 	 15727
20429 	 4165 	 1549 	 13577 	 345 	 14257
20429 	 4165 	 1549 	 12209 	 383 	 12852
20429 	 4165 	 1549 	 11493 	 447 	 12171
20429 	 4165 	 1549 	 15488 	 353 	 14855
20429 	 4165 	 1549 	 11530 	 343 	 12004
20429 	 4165 	 1549 	 12534 	 343 	 12794
20429 	 4165 	 1549 	 12240 	 342 	 12854
20429 	 4165 	 1549 	 10418 	 343 	 10898
20429 	 4165 	 1549 	 14774 	 340 	 15583
20429 	 4165 	 1549 	 12516 	 342 	 12889
20429 	 4165 	 1549 	 7337 	 340 	 7217
20429 	 4165 	 1549 	 11465 	 341 	 13103
20429 	 4165 	 1549 	 12914 	 386 	 12563
20429 	 4165 	 1549 	 13070 	 348 	 13994
20429 	 4165 	 1549 	 13044 	 408 	 13124
20429 	 4165 	 1549 	 16770 	 412 	 17234
20429 	 4165 	 1549 	 14756 	 347 	 16245
20429 	 4165 	 1549 	 18862 	 487 	 20841
20429 	 4165 	 1549 	 18085 	 466 	 17869
20429 	 4165 	 1549 	 22227 	 371 	 20938
20429 	 4165 	 1549 	 14551 	 351 	 12752
20429 	 4165 	 1549 	 16730 	 346 	 15270
20429 	 4165 	 1549 	 16938 	 404 	 13799
20429 	 4165 	 1549 	 12748 	 372 	 12867
20429 	 4165 	 1549 	 17054 	 387 	 16121
20429 	 4165 	 1549 	 14873 	 523 	 14787
20429 	 4165 	 1549 	 14723 	 347 	 14815
20429 	 4165 	 1549 	 12587 	 345 	 10730
20429 	 4165 	 1549 	 14023 	 347 	 14299
20429 	 4165 	 1549 	 13998 	 344 	 13932
20429 	 4165 	 1549 	 11285 	 592 	 10832
20429 	 4165 	 1549 	 13677 	 346 	 12453
20429 	 4165 	 1549 	 14424 	 394 	 13311
20429 	 4165 	 1549 	 12427 	 345 	 12656
20429 	 4165 	 1549 	 18434 	 346 	 18504
20429 	 4165 	 1549 	 13260 	 344 	 13286
20429 	 4165 	 1549 	 8334 	 374 	 8145
20429 	 4165 	 1549 	 13429 	 354 	 13245
20429 	 4165 	 1549 	 12848 	 345 	 13114
20429 	 4165 	 1549 	 17893 	 346 	 18549
20429 	 4165 	 1549 	 20085 	 345 	 20635
20429 	 4165 	 1549 	 12173 	 342 	 11394
20429 	 4165 	 1549 	 14630 	 351 	 14757
20429 	 4165 	 1549 	 10648 	 490 	 10497
20429 	 4165 	 1549 	 16650 	 345 	 16869
20429 	 4165 	 1549 	 14625 	 370 	 14274
20429 	 4165 	 1549 	 18089 	 370 	 18092
20429 	 4165 	 1549 	 17500 	 346 	 17464
20429 	 4165 	 1549 	 13204 	 344 	 12517
20429 	 4165 	 1549 	 13982 	 384 	 13331
20429 	 4165 	 1549 	 11937 	 344 	 13036
20429 	 4165 	 1549 	 13763 	 347 	 14523
20429 	 4165 	 1549 	 12454 	 344 	 12931
20429 	 4165 	 1549 	 11796 	 345 	 12063
20429 	 4165 	 1549 	 14364 	 344 	 15196
20429 	 4165 	 1549 	 11268 	 341 	 11354
20429 	 4165 	 1549 	 9265 	 341 	 9747
20429 	 4165 	 1549 	 17429 	 342 	 18715
20429 	 4165 	 1549 	 8822 	 343 	 8785
20429 	 4165 	 1549 	 11711 	 342 	 12067
20429 	 4165 	 1549 	 12539 	 343 	 13822
20429 	 4165 	 1549 	 10989 	 344 	 10658
20429 	 4165 	 1549 	 12291 	 512 	 13033
20429 	 4165 	 1549 	 12734 	 346 	 12232
20429 	 4165 	 1549 	 13429 	 347 	 13672
20429 	 4165 	 1549 	 10448 	 344 	 10493
20429 	 4165 	 1549 	 9231 	 336 	 9645
20429 	 4165 	 1549 	 12927 	 395 	 13349
20429 	 4165 	 1549 	 15220 	 375 	 15144
20429 	 4165 	 1549 	 16462 	 342 	 18607
20429 	 4165 	 1549 	 7358 	 344 	 7250
20429 	 4165 	 1549 	 12441 	 344 	 13137
20429 	 4165 	 1549 	 11375 	 342 	 12083
20429 	 4165 	 1549 	 10281 	 338 	 10752
20429 	 4165 	 1549 	 11393 	 340 	 15390
20429 	 4165 	 1549 	 16544 	 613 	 17271
20429 	 4165 	 1549 	 19047 	 400 	 17012
20429 	 4165 	 1549 	 16798 	 394 	 21159
20429 	 4165 	 1549 	 22363 	 881 	 20066
20429 	 4165 	 1549 	 18111 	 371 	 18415
20429 	 4165 	 1549 	 25358 	 773 	 20179
20429 	 4165 	 1549 	 26215 	 760 	 21937
20429 	 4165 	 1549 	 15763 	 593 	 14808
20429 	 4165 	 1549 	 21649 	 345 	 20604
20429 	 4165 	 1549 	 19943 	 344 	 18685
20429 	 4165 	 1549 	 14928 	 344 	 15670
20429 	 4165 	 1549 	 14552 	 371 	 14854
20429 	 4165 	 1549 	 11980 	 342 	 12893
20429 	 4165 	 1549 	 12502 	 340 	 13019
20429 	 4165 	 1549 	 12873 	 355 	 13477
20429 	 4165 	 1549 	 9688 	 342 	 10086
20429 	 4165 	 1549 	 7375 	 338 	 7316
20429 	 4165 	 1549 	 8982 	 324 	 8949
20429 	 4165 	 1549 	 9347 	 339 	 9449
20429 	 4165 	 1549 	 13409 	 389 	 16004
20429 	 4165 	 1549 	 13351 	 374 	 14507
20429 	 4165 	 1549 	 16023 	 370 	 16330
20429 	 4165 	 1549 	 11709 	 345 	 9947
20429 	 4165 	 1549 	 9134 	 344 	 9374
20429 	 4165 	 1549 	 17484 	 346 	 16037
20429 	 4165 	 1549 	 14411 	 346 	 14669
20429 	 4165 	 1549 	 16204 	 343 	 17986
20429 	 4165 	 1549 	 8281 	 339 	 8125
20429 	 4165 	 1549 	 12602 	 334 	 13313
20429 	 4165 	 1549 	 15306 	 392 	 15562
20429 	 4165 	 1549 	 9405 	 345 	 9453
20429 	 4165 	 1549 	 11507 	 336 	 12097
20429 	 4165 	 1549 	 10824 	 337 	 11222
20429 	 4165 	 1549 	 16889 	 336 	 18071
20429 	 4165 	 1549 	 13507 	 341 	 14192
20429 	 4165 	 1549 	 9530 	 336 	 9932
20429 	 4165 	 1549 	 11510 	 338 	 11791
20429 	 4165 	 1549 	 13356 	 337 	 14011
20429 	 4165 	 1549 	 13140 	 343 	 13579
20429 	 4165 	 1549 	 11477 	 337 	 11819
20429 	 4165 	 1549 	 11921 	 220 	 15077
20429 	 4165 	 1549 	 12892 	 344 	 13795
20429 	 4165 	 1549 	 11503 	 346 	 12228
20429 	 4165 	 1549 	 9730 	 339 	 9356
20429 	 4165 	 1549 	 12691 	 547 	 12099
20429 	 4165 	 1549 	 12470 	 343 	 12590
20429 	 4165 	 1549 	 9124 	 342 	 9331
20429 	 4165 	 1549 	 15299 	 345 	 16406
20429 	 4165 	 1549 	 7559 	 228 	 11199
20429 	 4165 	 1549 	 17363 	 640 	 22768
20429 	 4165 	 1549 	 18858 	 512 	 18349
20429 	 4165 	 1549 	 11934 	 370 	 13420
20429 	 4165 	 1549 	 15524 	 435 	 11801
20429 	 4165 	 1549 	 25035 	 663 	 22142
20429 	 4165 	 1549 	 12555 	 603 	 12722
20429 	 4165 	 1549 	 19308 	 717 	 18554
20429 	 4165 	 1549 	 16876 	 378 	 19428
20429 	 4165 	 1549 	 11648 	 807 	 12835
20429 	 4165 	 1549 	 17817 	 348 	 17276
20429 	 4165 	 1549 	 12420 	 345 	 12288
20429 	 4165 	 1549 	 13484 	 380 	 13571
20429 	 4165 	 1549 	 12265 	 341 	 12304
20429 	 4165 	 1549 	 13010 	 340 	 13834
20429 	 4165 	 1549 	 13886 	 342 	 14308
20429 	 4165 	 1549 	 13590 	 343 	 13953
20429 	 4165 	 1549 	 12833 	 391 	 13812
20429 	 4165 	 1549 	 17568 	 601 	 17413
20429 	 4165 	 1549 	 12565 	 346 	 12452
20429 	 4165 	 1549 	 17015 	 372 	 17621
20429 	 4165 	 1549 	 17224 	 563 	 16954
20429 	 4165 	 1549 	 14796 	 401 	 15495
20429 	 4165 	 1549 	 14055 	 394 	 15549
20429 	 4165 	 1549 	 13594 	 345 	 12502
20429 	 4165 	 1549 	 11496 	 343 	 12186
20429 	 4165 	 1549 	 13477 	 343 	 14080
20429 	 4165 	 1549 	 11485 	 342 	 12151
20429 	 4165 	 1549 	 11712 	 343 	 12396
20429 	 4165 	 1549 	 10471 	 345 	 11073
20429 	 4165 	 1549 	 13698 	 378 	 14635
20429 	 4165 	 1549 	 13298 	 382 	 14790
20429 	 4165 	 1549 	 13722 	 346 	 11978
20429 	 4165 	 1549 	 14878 	 346 	 16234
20429 	 4165 	 1549 	 10355 	 347 	 11207
20429 	 4165 	 1549 	 11097 	 346 	 11607
20429 	 4165 	 1549 	 14524 	 343 	 15924
20429 	 4165 	 1549 	 23102 	 346 	 21049
20429 	 4165 	 1549 	 13634 	 345 	 14038
20429 	 4165 	 1549 	 13342 	 344 	 14175
20429 	 4165 	 1549 	 12300 	 345 	 12920
20429 	 4165 	 1549 	 7318 	 343 	 7296
20429 	 4165 	 1549 	 13827 	 371 	 14611
20429 	 4165 	 1549 	 10405 	 419 	 10553
20429 	 4165 	 1549 	 11665 	 343 	 12111
20429 	 4165 	 1549 	 10417 	 342 	 10570
20429 	 4165 	 1549 	 12589 	 376 	 13293
20429 	 4165 	 1549 	 13717 	 344 	 14273
20429 	 4165 	 1549 	 13023 	 344 	 13974
20429 	 4165 	 1549 	 14806 	 343 	 15977
20429 	 4165 	 1549 	 17465 	 343 	 18244
20429 	 4165 	 1549 	 13477 	 343 	 15145
20429 	 4165 	 1549 	 18042 	 559 	 18151
20429 	 4165 	 1549 	 16251 	 580 	 17885
20429 	 4165 	 1549 	 22838 	 605 	 22498
20429 	 4165 	 1549 	 18253 	 565 	 20268
20429 	 4165 	 1549 	 17475 	 846 	 18534
20429 	 4165 	 1549 	 20736 	 394 	 20418
20429 	 4165 	 1549 	 18312 	 598 	 19968
20429 	 4165 	 1549 	 15241 	 420 	 17492
20429 	 4165 	 1549 	 18061 	 370 	 14327
20429 	 4165 	 1549 	 7653 	 340 	 9191
20429 	 4165 	 1549 	 17562 	 345 	 14806
20429 	 4165 	 1549 	 14094 	 346 	 13986
20429 	 4165 	 1549 	 12469 	 391 	 13015
